genome_id	assembly_accession	sra_accession
573.46200		ERR257623
573.46201		ERR257624
573.46202		ERR257625
573.46203		ERR257627
573.46204		ERR257628
573.46205		ERR257629
573.46206		ERR257630
573.46207		ERR257632
573.46208		ERR257633
573.46209		ERR257638
573.46210		ERR257636
573.46211		ERR257634
573.46212		ERR257639
573.46213		ERR257640
573.46214		ERR257641
573.46215		ERR257642
573.46216		ERR257644
573.46217		ERR257645
573.46218		ERR257647
573.46219		ERR257646
573.46220		ERR257648
573.46221		ERR257651
573.46222		ERR257652
573.46223		ERR257653
573.46224		ERR257654
573.46225		ERR257657
573.46226		ERR257656
573.46227		ERR257658
573.46228		ERR257660
573.46229		ERR257661
573.46230		ERR257662
573.46231		ERR257663
573.46232		ERR257664
573.46233		ERR257665
573.46234		ERR257666
573.46235		ERR257668
573.46236		ERR257669
573.46237		ERR257670
573.46238		ERR257671
573.46239		ERR257672
573.46240		ERR257674
573.46241		ERR257673
573.46242		ERR257675
573.46243		ERR257676
573.46244		ERR257677
573.46245		ERR257678
573.46246		ERR257682
573.46247		ERR257681
573.46248		ERR257679
573.46249		ERR257685
573.46250		ERR257684
573.46251		ERR257690
573.46252		ERR257686
573.46253		ERR257683
573.46254		ERR257691
573.46255		ERR311483
573.46256		ERR311474
573.46257		ERR311480
573.46258		ERR311473
573.46259		ERR311471
573.46260		ERR311562
573.46261		ERR314415
573.46262		ERR314417
573.46263		ERR314402
573.46264		ERR314407
573.46265		ERR314408
573.46266		ERR314412
573.46267		ERR314400
573.46268		ERR314403
573.46269		ERR314401
573.46270		ERR314418
573.46271		ERR314419
573.46272		ERR314431
573.46273		ERR314435
573.46274		ERR314421
573.46275		ERR314420
573.46276		ERR314458
573.46277		ERR314441
573.46278		ERR314442
573.46279		ERR314432
573.46280		ERR314459
573.46281		ERR314465
573.46282		ERR314466
573.46283		ERR314467
573.46284		ERR314491
573.46285		ERR314500
573.46286		ERR314501
573.46287		ERR314505
573.46288		ERR314506
573.46289		ERR314522
573.46290		ERR314520
573.46291		ERR314519
573.46292		ERR314532
573.46293		ERR314527
573.46294		ERR314530
573.46295		ERR314534
573.46296		ERR314535
573.46297		ERR314536
573.46298		ERR314537
573.46299		ERR314547
573.46300		ERR314549
573.46301		ERR314550
573.46302		ERR314555
573.46303		ERR314562
573.46304		ERR314561
573.46305		ERR314560
573.46306		ERR314564
573.46307		ERR314567
573.46308		ERR314565
573.46309		ERR304788
573.46310		ERR304792
573.46311		ERR304790
573.46312		ERR304789
573.46313		ERR304793
573.46314		ERR257599
573.46315		ERR304801
573.46316		ERR304796
573.46317		ERR304794
573.46318		ERR304800
573.46319		ERR304799
573.46320		ERR257598
573.46321		ERR304798
573.46322		ERR304797
573.46323		ERR257631
573.46324		SRR8286540
573.46325		SRR8286539
573.46326		SRR8286538
573.46327		SRR8286537
573.46328		SRR8286543
573.46329		SRR8286541
573.46330		SRR8286544
573.46331		SRR8286536
573.46332		SRR8286520
573.46333		SRR8286535
573.46334		SRR8286542
573.46335		SRR8286518
573.46336		SRR8286517
573.46337		SRR8286523
573.46338		SRR8286524
573.46339		SRR8286521
573.46340		SRR8286522
573.46341		SRR8286515
573.46342		SRR8286516
573.46343		SRR8286460
573.46344		SRR8286459
573.46345		SRR8286458
573.46346		SRR8286461
573.46347		SRR8286462
573.46348		SRR8286463
573.46349		SRR8286466
573.46350		SRR8286465
573.46351		SRR8286481
573.46352		SRR8286484
573.46353		SRR8286482
573.46354		SRR8286477
573.46355		SRR8286478
573.46356		SRR8286479
573.46357		SRR8286480
573.46358		SRR8286475
573.46359		SRR8286442
573.46360		SRR8286441
573.46361		SRR8286476
573.46362		SRR8286444
573.46363		SRR8286443
573.46364		SRR8286438
573.46365		SRR8286437
573.46366		SRR8286440
573.46367		SRR8286446
573.46368		SRR8286439
573.46369		SRR8286452
573.46370		SRR8286449
573.46371		SRR8286448
573.46372		SRR8286451
573.46373		SRR8286447
573.46374		SRR8286454
573.46375		SRR8286453
573.46376		SRR8286445
573.46377		SRR8286504
573.46378		SRR8286456
573.46379		SRR8286455
573.46380		SRR8286503
573.46381		SRR8286501
573.46382		SRR8286499
573.46383		SRR8286500
573.46384		SRR8286497
573.46385		SRR8286498
573.46386		SRR8286495
573.46387		SRR8286496
573.46388		SRR8286529
573.46389		SRR8286530
573.46390		SRR8286527
573.46391		SRR8286534
573.46392		SRR8286531
573.46393		SRR8286532
573.46394		SRR8286533
573.46395		SRR8286525
573.46396		SRR8286526
573.46397		SRR8286486
573.46398		SRR8286485
573.46399		SRR8286488
573.46400		SRR8286487
573.46401		SRR8286489
573.46402		SRR8286490
573.46403		SRR8286492
573.46404		SRR8286491
573.46405		SRR8286506
573.46406		SRR8286508
573.46407		SRR8286505
573.46408		SRR8286494
573.46409		SRR8286493
573.46410		SRR8286507
573.46411		SRR8286511
573.46412		SRR8286509
573.46413		SRR8286513
573.46414		SRR8286510
573.46415		SRR8286514
573.46761		ERR314438
573.46762		ERR314525
573.46763		ERR314557
573.46800		ERR2743731
573.46801		ERR2743730
573.46802		ERR2743732
573.46803		ERR2743733
573.46804		ERR2743735
573.46805		ERR2743734
573.46806		ERR2743670
573.46807		ERR2743737
573.46808		ERR2743738
573.46809		ERR2743736
573.46810		ERR2743740
573.46811		ERR2743739
573.46812		ERR2743741
573.46813		ERR2743742
573.46814		ERR2743744
573.46815		ERR2743743
573.46816		ERR2743745
573.46817		ERR2743747
573.46818		ERR2743746
573.46819		ERR2743748
573.46820		ERR2743749
573.46821		ERR2743750
573.46822		ERR2743751
573.46823		ERR2743752
573.46824		ERR2743754
573.46825		ERR2743753
573.46826		ERR2743755
573.46827		ERR2743757
573.46828		ERR2743756
573.46829		SRR12518064
573.46830		ERR2743758
573.46831		SRR12518063
573.46832		SRR12518052
573.46833		SRR12518041
573.46834		SRR12518030
573.46835		SRR12518020
573.46836		SRR12518021
573.46837		SRR12518019
573.46838		SRR12518018
573.46839		SRR12518017
573.46840		SRR12518062
573.46841		SRR12518061
573.46842		SRR12518060
573.46843		SRR12518059
573.46844		SRR12518058
573.46845		SRR12518057
573.46846		SRR12518022
573.46847		SRR12518056
573.46848		SRR12518055
573.46849		SRR12518054
573.46850		SRR12518053
573.46851		SRR12518051
573.46852		SRR12518050
573.46853		SRR12518049
573.46854		SRR12518048
573.46855		SRR12518047
573.46856		SRR12518046
573.46857		SRR12518045
573.46858		SRR12518043
573.46859		SRR12518044
573.46860		SRR12518042
573.46861		SRR12518040
573.46862		SRR12518039
573.46863		SRR12518038
573.46864		SRR12518037
573.46865		SRR12518036
573.46866		SRR12518035
573.46867		SRR12518034
573.46868		SRR12518033
573.46869		SRR12518032
573.46870		SRR12518031
573.46871		SRR12518029
573.46872		SRR12518028
573.46873		SRR12518027
573.46874		SRR12518026
573.46875		SRR12518025
573.46876		SRR12518024
573.46877		SRR12518023
573.5623	GCF_001701525.1	SRR8607461
573.5624	GCF_001701555.1	SRR8607471
573.5636	GCF_001701835.1	SRR9733836, SRR9722911, SRR8607459, SRR7719052, SRR6747885
573.5638	GCF_001701895.1	SRR8607463
573.5644	GCF_001701985.1	SRR8607452
573.5645	GCF_001702005.1	SRR8607450
573.5646	GCF_001702035.1	SRR8607451
573.5647	GCF_001702045.1	SRR9733837, SRR9722908, SRR8607449, SRR7719055, SRR6747886
573.5649	GCF_001704235.1	SRR3219268
573.5658	GCF_900092725.1	ERR1218752
573.5661	GCF_900092795.1	ERR1218727
573.5663	GCF_900092815.1	ERR1218759
573.5665	GCF_900092835.1	ERR1218566
573.5672	GCF_900092905.1	ERR1218572
573.5673	GCF_900092925.1	ERR1218731
573.5676	GCF_900092955.1	ERR1218764
573.5677	GCF_900092965.1	ERR1218573
573.5678	GCF_900092975.1	ERR1218565
573.5679	GCF_900092985.1	ERR1218749
573.5681	GCF_900093005.1	ERR1218724
573.5682	GCF_900093015.1	ERR1218725
573.5683	GCF_900093025.1	ERR1218766
573.5684	GCF_900093035.1	ERR1218755
573.5687	GCF_900093065.1	ERR1218743
573.5690	GCF_900093105.1	ERR1218739
573.5691	GCF_900093115.1	ERR1218751
573.5692	GCF_900093125.1	ERR1218726
573.5694	GCF_900093155.1	ERR1218576
573.5695	GCF_900093165.1	ERR1218744
573.5697	GCF_900093185.1	ERR1218754
573.5698	GCF_900093195.1	ERR1218748
573.5700	GCF_900093215.1	ERR1218734
573.5701	GCF_900093225.1	ERR1218746
573.5702	GCF_900093235.1	ERR1218740
573.5705	GCF_900093265.1	ERR1218737
573.5706	GCF_900093275.1	ERR1218765
573.5707	GCF_900093285.1	ERR1218769
573.5709	GCF_900093305.1	ERR1218771
573.5710	GCF_900093315.1	ERR1218772
573.5711	GCF_900093325.1	ERR1218773
573.5712	GCF_900093335.1	ERR1218775
573.5716	GCF_900093375.1	ERR1218578
573.5717	GCF_900093385.1	ERR1218778
573.5719	GCF_900093405.1	ERR1218580
573.5722	GCF_900093435.1	ERR1218781
573.5724	GCF_900093455.1	ERR1218783
573.5726	GCF_900093815.1	ERR1218768
573.5763	GCF_001701355.1	SRR8607466
573.5764	GCF_001701365.1	SRR8607464
573.5765	GCF_001701395.1	SRR8607468
573.5766	GCF_001701425.1	SRR9733838, SRR9722909, SRR8607448, SRR7719054, SRR6747887
573.5767	GCF_001701445.1	SRR8607454
573.5768	GCF_001701475.1	SRR8607458
573.5769	GCF_001701495.1	SRR8607460
573.5770	GCF_001701505.1	SRR8607455
573.5777	GCF_001701815.1	SRR8607465
573.5778	GCF_001701845.1	SRR9733835, SRR9722910, SRR8607467, SRR7719053, SRR6747884
573.5779	GCF_001701915.1	SRR8607462
573.5780	GCF_001701925.1	SRR8607456
573.5781	GCF_001701975.1	SRR8607457
573.5789	GCF_001715205.1	SRR5283502
573.5793	GCF_900092675.1	ERR1218741
573.5794	GCF_900092685.1	ERR1218575
573.5795	GCF_900092695.1	ERR1218574
573.5796	GCF_900092705.1	ERR1218569
573.5797	GCF_900092715.1	ERR1218567
573.5798	GCF_900092735.1	ERR1218571
573.5799	GCF_900092785.1	ERR1218730
573.5800	GCF_900092805.1	ERR1218733
573.5801	GCF_900092825.1	ERR1218742
573.5802	GCF_900092845.1	ERR1218747
573.5803	GCF_900092855.1	ERR1218738
573.5804	GCF_900092865.1	ERR1218762
573.5805	GCF_900092875.1	ERR1218757
573.5806	GCF_900092885.1	ERR1218732
573.5807	GCF_900092895.1	ERR1218735
573.5808	GCF_900092935.1	ERR1218745
573.5809	GCF_900092945.1	ERR1218570
573.5810	GCF_900092995.1	ERR1218729
573.5811	GCF_900093045.1	ERR1218756
573.5812	GCF_900093055.1	ERR1218763
573.5813	GCF_900093075.1	ERR1218750
573.5814	GCF_900093085.1	ERR1218568
573.5815	GCF_900093135.1	ERR1218728
573.5816	GCF_900093175.1	ERR1218767
573.5817	GCF_900093205.1	ERR1218758
573.5818	GCF_900093245.1	ERR1218753
573.5819	GCF_900093255.1	ERR1218760
573.5820	GCF_900093295.1	ERR1218770
573.5821	GCF_900093345.1	ERR1218776
573.5822	GCF_900093355.1	ERR1218777
573.5823	GCF_900093365.1	ERR1218577
573.5824	GCF_900093395.1	ERR1218579
573.5825	GCF_900093415.1	ERR1218779
573.5826	GCF_900093425.1	ERR1218780
573.5827	GCF_900093445.1	ERR1218782
573.5828	GCF_900093465.1	ERR1218784
573.62688		
573.62689		
573.62690		
573.62691		
573.62692		
573.62693		
573.62694		
573.62695		
573.62696		
573.62697		
573.62698		
573.62699		
573.62700		
573.62701		
573.62702		
573.62703		
573.62704		
573.62705		
573.62706		
573.62707		
573.62708		
573.62709		
573.62710		
573.62711		
573.62712		
573.62713		
573.62714		
573.62715		
573.62716		
573.62717		
573.62718		
573.62719		
573.62720		
573.62721		
573.62722		
573.62723		
573.62724		
573.62725		
573.62726		
573.62727		
573.62728		
573.62729		
573.62730		
573.62731		
573.62732		
573.62733		
573.62734		
573.62736		
573.65875		ERR2931018
573.65876		ERR2931006
573.65877		ERR2931022
573.65878		ERR2931029
573.65879		ERS4415969
573.65880		ERS4415972
573.65881		ERS4415971
573.65882		ERS4415976
573.65883		ERS4415973
573.65884		ERS4415975
573.65885		ERS4415978
573.65886		ERS4415981
573.65887		ERS4415979
573.65888		ERS4415986
573.65889		ERS4415984
573.65890		ERS4415983
573.65891		ERS4415982
573.65892		ERS4415985
573.65893		SRS4578166
573.65894		ERS4415989
573.65895		ERS4415988
573.65896		SRS4578193
573.65901		DRR385952
573.65902		DRR385988
573.65904		DRR386067
573.65905		DRR386207
573.65906		DRR386249
573.65907		DRR386311
573.65910		DRR386457
573.65911		DRR386507
573.65912		DRR386531
573.65913		DRR386551
573.65914		DRR386622
573.65915		DRR386673
573.65916		DRR386690
573.65917		DRR386704
573.65918		DRR386708
573.65920		DRR386755
573.65921		DRR386805
573.65922		DRR386822
573.65923		DRR386836
573.65924		DRR386845
573.65925		DRR386855
573.65926		DRR386908
573.65928		DRR386975
573.65930		DRR386999
573.65931		DRR387002
573.65932		DRR387072
573.65933		DRR387093
573.65934		DRR387097
573.65935		DRR387103
573.65936		DRR387136
573.65937		DRR387140
573.65938		DRR387165
573.65939		DRR387183
573.65941		DRR387237
573.65942		DRR387338
573.65943		DRR387347
573.65944		DRR387348
573.65945		DRR387356
573.65947		DRR387375
573.65948		DRR387384
573.65950		DRR387404
573.65951		DRR387398
573.65952		DRR387438
573.65953		DRR387452
573.65954		DRR387460
573.65955		DRR387490
573.65956		DRR387512
573.65957		DRR387514
573.65960		DRR387552
573.65962		DRR387650
573.65963		DRR387747
573.65965		DRR387873
573.65966		DRR387882
573.65968		DRR388006
573.65969		DRR388059
573.65970		DRR388173
573.65971		DRR388187
573.65972		DRR388178
573.65973		DRR388195
573.65974		DRR388231
573.65975		DRR388247
573.65976		DRR388260
573.65979		DRR388484
573.65980		DRR388516
573.65981		DRR388531
573.65982		DRR388543
573.65984		DRR388637
573.65985		DRR388657
573.65986		DRR388674
573.65987		DRR388677
573.65988		DRR388684
573.65989		DRR388680
573.65990		DRR388708
573.65991		DRR388707
573.65992		DRR388712
573.65993		DRR388719
573.65994		DRR388760
573.65995		DRR388766
573.65997		DRR388775
573.65999		DRR388801
573.66000		DRR388813
573.66001		DRR388826
573.66003		DRR388839
573.66004		DRR388888
573.66005		DRR388924
573.66006		DRR388933
573.66007		DRR388938
573.66008		DRR388945
573.66009		DRR388949
573.66010		DRR388990
573.66011		DRR389018
573.66012		DRR389025
573.66013		DRR389031
573.66014		DRR389074
573.66015		DRR389119
573.66018		DRR389145
573.66020		DRR389157
573.66021		DRR389184
573.66022		DRR389218
573.66023		DRR389263
573.66024		DRR389265
573.66025		DRR389295
573.66026		DRR389299
573.66027		DRR389350
573.66029		DRR389371
573.66030		DRR389374
573.66031		DRR389388
573.66032		DRR389403
573.66033		DRR389417
573.66036		DRR389548
573.66037		DRR389547
573.66042		DRR389750
573.66044		DRR389810
573.66045		DRR389814
573.66046		DRR389820
573.66047		DRR389823
573.66048		DRR389840
573.66052		DRR389941
573.66056		DRR390009
573.66057		DRR390051
573.66058		DRR390095
573.66059		DRR390143
573.66060		DRR390171
573.66061		DRR390224
573.66062		DRR390231
573.66065		DRR390280
573.66068		DRR390598
573.66069		DRR390596
573.66070		DRR390601
573.66072		DRR390613
573.66073		DRR390617
573.66074		DRR390627
573.66076		DRR390700
573.66078		DRR390749
573.66079		DRR390757
573.66080		DRR390759
573.66081		DRR390762
573.66082		DRR390775
573.66083		DRR390813
573.66090		DRR390933
573.66091		DRR390932
573.66092		DRR390954
573.66093		DRR390956
573.66094		DRR390958
573.66095		DRR390962
573.66096		DRR391003
573.66097		DRR391005
573.66098		DRR391019
573.66100		DRR391031
573.66101		ERS1513150
573.66102		ERS1511954
573.66103		ERS1513151
573.66104		ERS1513153
573.66105		ERS1513156
573.66106		ERS1513158
573.66107		ERS1513159
573.66108		ERS1513157
573.66109		ERS1513162
573.66110		ERS1513161
573.66111		ERS1513160
573.66112		ERS1532242
573.66113		ERS1532243
573.66114		ERS1532241
573.66115		ERS1532245
573.66116		ERS1532246
573.66117		ERS1532247
573.66118		ERS1532244
573.66119		ERS1532248
573.66120		ERS1555393
573.66121		ERS1555394
573.66122		ERS1555397
573.66123		ERS1555388
573.66124		ERS1555390
573.66125		ERS1555392
573.66126		ERS1555398
573.66127		ERS1555389
573.66128		ERS1555960
573.66129		ERS1555955
573.66130		ERS1555959
573.66131		ERS1555956
573.66132		ERS1555961
573.66133		ERS1555954
573.66134		ERS1555957
573.66135		ERS1555958
573.66136		ERS1555953
573.66137		ERS1560801
573.66138		ERS1560799
573.66139		ERS1560805
573.66140		ERS1560804
573.66141		ERS1560802
573.66142		ERS1560810
573.66143		ERS1560807
573.66144		ERS1560806
573.66145		ERS1739812
573.66146		ERS1739787
573.66147		ERS1739785
573.66148		ERS1888688
573.66149		ERS1887875
573.66150		ERS1892180
573.66151		ERS1887874
573.66152		ERS1892203
573.66153		ERS1892206
573.66154		ERS1892207
573.66155		ERS1914833
573.66156		ERS1914832
573.66157		ERS1914836
573.66158		ERS1914834
573.66159		ERS1914835
573.66160		ERS1914837
573.66161		ERS1914839
573.66162		ERS1914840
573.66163		ERS1914841
573.66164		ERS1914843
573.66165		ERS1914844
573.66166		ERS1914845
573.66167		ERS1914846
573.66168		ERS1914847
573.66169		ERS1914849
573.66170		ERS1914848
573.66171		ERS1932956
573.66172		ERR2631531
573.66173		ERR2631534
573.66174		ERR2631533
573.66175		ERR2631535
573.66176		ERR2631539
573.66177		ERR2631536
573.66178		ERR2631537
573.66179		ERR2631538
573.66180		ERR2631541
573.66181		ERR2631540
573.66182		ERR2631542
573.66183		ERR2631543
573.66184		ERR2631544
573.66185		ERR2631545
573.66186		ERS1914838
573.66187		ERR2631546
573.66188		ERR2631547
573.66189		ERR2631549
573.66190		ERR2631552
573.66191		ERR2631548
573.66192		ERR2631553
573.66193		ERR2631556
573.66194		ERR2631557
573.66195		ERR2631554
573.66196		ERR2866466
573.66197		ERR2866467
573.66198		ERR2866470
573.66199		ERR2866468
573.66200		ERR2631558
573.66201		ERR2631559
573.66202		ERR2866469
573.66203		ERR2631555
573.66204		ERR2653374
573.66205		ERR2631560
573.66206		ERR2866471
573.66207		ERR2866475
573.66208		ERR2866474
573.66209		ERR2866473
573.66210		ERR2866472
573.66211		ERR2866476
573.66212		ERR3567124
573.66213		ERR3567125
573.66214		ERR3567128
573.66215		ERR3567127
573.66216		ERR3567136
573.66217		ERR3567133
573.66218		ERR3567131
573.66219		ERR3567175
573.66220		ERR3567173
573.66221		ERR3567166
573.66222		ERR3567165
573.66223		ERR3567189
573.66224		ERR3567232
573.66225		ERR3567229
573.66226		ERR3567240
573.66227		ERR3567242
573.66228		ERR3567205
573.66229		ERR3567203
573.66230		ERR3567196
573.66231		ERR3567199
573.66232		ERR3567263
573.66233		ERR3567262
573.66234		ERR3567190
573.66235		ERR3567260
573.66236		ERR3567251
573.66237		ERR3567288
573.66238		ERR3567274
573.66239		ERR3567277
573.66240		ERR3567297
573.66241		ERR3567299
573.66242		ERR3567316
573.66243		ERR3567315
573.66244		ERR3567317
573.66245		ERR3567318
573.66246		ERR3567321
573.66247		ERR3567323
573.66248		ERR3567340
573.66249		ERR3567330
573.66250		ERR3567346
573.66251		ERR3567343
573.66252		ERR3567353
573.66253		ERR3567356
573.66254		ERR3567377
573.66255		ERR3567354
573.66256		ERR3567358
573.66257		ERR3567403
573.66258		ERR3567387
573.66259		ERR3567405
573.66260		ERR3567409
573.66261		ERR3567413
573.66262		ERR3567427
573.66263		ERR3567431
573.66264		ERR3567428
573.66265		ERR3567430
573.66266		ERR3567436
573.66267		ERR3567445
573.66268		ERR3567495
573.66269		ERR3567440
573.66270		ERR3567498
573.66271		ERR3567501
573.66272		ERR3567502
573.66273		ERR3567532
573.66274		ERR3567531
573.66275		ERR3567506
573.66276		ERR3567597
573.66277		ERR3567534
573.66278		ERR3567549
573.66279		ERR3567536
573.66280		ERR3567599
573.66281		ERR3567598
573.66282		ERR3567716
573.66283		ERR3567700
573.66284		ERR3567714
573.66285		ERR3567708
573.66286		ERR3567634
573.66287		ERR3567636
573.66288		ERR3567709
573.66289		ERR3567639
573.66290		ERR3567661
573.66291		ERR3567658
573.66292		ERR3567633
573.66293		ERR3567630
573.66294		ERR3567632
573.66295		ERR3567727
573.66296		ERR3567729
573.66297		ERR3567730
573.66298		ERR3567725
573.66299		ERR3567718
573.66300		ERR3567731
573.66301		ERR3567803
573.66302		ERR3567794
573.66303		ERR3567762
573.66304		ERR3567737
573.66305		ERR3567757
573.66306		ERR3567760
573.66307		ERR3567851
573.66308		ERR3567835
573.66309		ERR3567839
573.66310		ERR3567836
573.66311		ERR3567867
573.66312		ERR3567854
573.66313		ERR3567864
573.66314		ERR3567853
573.66315		ERR3567877
573.66316		ERR3584932
573.66317		ERR3584911
573.66318		ERR3584914
573.66319		ERR3584929
573.66320		ERR3584928
573.66321		ERR3584924
573.66322		ERR3584916
573.66323		ERR3584934
573.66324		ERR3584935
573.66325		ERR3584950
573.66326		ERR3584948
573.66327		ERR3584944
573.66328		ERR3584952
573.66329		ERR3584955
573.66330		ERR3584933
573.66331		ERR3584959
573.66332		ERR3584961
573.66333		ERR3584972
573.66334		ERR3584974
573.66335		ERR3584977
573.66336		ERR3584975
573.66337		ERR3584979
573.66338		ERR3584980
573.66339		ERR3585019
573.66340		ERR3585022
573.66341		ERR3585016
573.66342		ERR3585021
573.66343		ERR3584981
573.66344		ERR3585071
573.66345		ERR3585036
573.66346		ERR3585069
573.66347		ERR3585038
573.66348		ERR3585025
573.66349		ERR3585086
573.66350		ERR3585099
573.66351		ERR3585081
573.66352		ERR3585075
573.66353		ERR3585083
573.66354		ERR3585085
573.66355		ERR3585072
573.66356		ERR3585101
573.66357		ERR3585123
573.66358		ERR3585122
573.66359		ERR3585104
573.66360		ERR3585127
573.66361		ERR3585136
573.66362		ERR3585138
573.66363		ERR3585150
573.66364		ERR3585148
573.66365		ERR3585142
573.66366		ERR3585141
573.66367		ERR3585139
573.66368		ERR3585166
573.66369		ERR3585164
573.66370		ERR3585168
573.66371		ERR3585169
573.66372		ERR3585170
573.66373		ERR3585195
573.66374		ERR3585171
573.66375		ERR3585175
573.66376		ERR3585173
573.66377		ERR3585204
573.66378		ERR3585197
573.66379		ERR3585206
573.66380		ERR3585246
573.66381		ERR3585217
573.66382		ERR3585220
573.66383		ERR3585210
573.66384		ERR3585260
573.66385		ERR3585262
573.66386		ERR3585259
573.66387		ERR3585263
573.66388		ERR3585274
573.66389		ERR3585269
573.66390		ERR3585278
573.66391		ERR3585279
573.66392		ERR3585290
573.66393		ERR3585282
573.66394		ERR3585310
573.66395		ERR3585293
573.66396		ERR3585320
573.66397		ERR3585357
573.66398		ERR3585364
573.66399		ERR3585355
573.66400		ERR3585318
573.66401		ERR3585311
573.66402		ERR3585403
573.66403		ERR3585379
573.66404		ERR3585365
573.66405		ERR3585395
573.66406		ERR3585386
573.66407		ERR3585401
573.66408		ERR3585400
573.66409		ERR3585387
573.66410		ERR3585398
573.66411		ERR3585383
573.66412		ERR3585381
573.66413		ERR3585384
573.66414		ERR3585424
573.66415		ERR3585422
573.66416		ERR3585415
573.66417		ERR3585416
573.66418		ERR3585419
573.66419		ERR3585405
573.66420		ERR3585418
573.66421		ERR3595903
573.66422		ERR3595905
573.66423		ERR3595907
573.66424		ERR3595910
573.66425		ERR3595909
573.66426		ERR3595946
573.66427		ERR3595912
573.66428		ERR3595961
573.66429		ERR3595950
573.66430		ERR3595977
573.66431		ERR3595965
573.66432		ERR3595964
573.66433		ERR3595978
573.66434		ERR3595980
573.66435		ERR3595979
573.66436		ERR3642036
573.66437		ERR3642042
573.66438		ERR3642039
573.66439		ERR3642050
573.66440		ERR3642067
573.66441		ERR3642062
573.66442		ERR3642047
573.66443		ERR3642048
573.66444		ERR3642075
573.66445		ERR3642151
573.66446		ERR3642108
573.66447		ERR3642104
573.66448		ERR3642156
573.66449		ERR3642167
573.66450		ERR3642146
573.66451		ERR3642081
573.66452		ERR3642096
573.66453		ERR3642079
573.66454		ERR3642070
573.66455		ERR3642213
573.66456		ERR3642217
573.66457		ERR3642174
573.66458		ERR3642198
573.66459		ERR3642211
573.66460		ERR3642205
573.66461		ERR3642221
573.66462		ERR3642232
573.66463		ERR3642225
573.66464		ERR3642235
573.66465		ERR3642238
573.66466		ERR3642240
573.66467		ERR3642256
573.66468		ERR3642243
573.66469		ERR3642242
573.66470		ERR3642251
573.66471		ERR3642262
573.66472		ERR3642249
573.66473		ERR3642245
573.66474		ERR3642301
573.66475		ERR3642300
573.66476		ERR3642264
573.66477		ERR3642299
573.66478		ERR3642273
573.66479		ERR3642280
573.66480		ERR3642290
573.66481		ERR3642288
573.66482		ERR3642282
573.66483		ERR3642265
573.66484		ERR3642302
573.66485		ERR3642305
573.66486		ERR3642310
573.66487		ERR3642309
573.66488		ERR3642306
573.66489		ERR3642304
573.66490		ERR3642318
573.66491		ERR3642314
573.66492		ERR3642336
573.66493		ERR3642324
573.66494		ERR3642328
573.66495		ERR3642338
573.66496		ERR3642344
573.66497		ERR3642348
573.66498		ERR3642357
573.66499		ERR3642359
573.66500		ERR3642362
573.66501		ERR3642366
573.66502		ERR3642364
573.66503		ERR3642373
573.66504		ERR3642376
573.66505		ERR3642375
573.66506		ERR3642382
573.66507		ERR3642368
573.66508		ERR3642386
573.66509		ERR3655902
573.66510		ERR3655901
573.66511		ERR3655898
573.66512		ERR3655897
573.66513		ERR3655905
573.66514		ERR3642390
573.66515		ERR3642394
573.66516		ERR3655858
573.66517		ERR3655881
573.66518		ERR3655879
573.66519		ERR3655883
573.66520		ERR3655863
573.66521		ERR3655878
573.66522		ERR3642388
573.66523		ERR3655912
573.66524		ERR3655913
573.66525		ERR3655924
573.66526		ERR3655918
573.66527		ERR3655916
573.66528		ERR3655952
573.66529		ERR3655946
573.66530		ERR3655983
573.66531		ERR3655979
573.66532		ERR3655955
573.66533		ERR3655957
573.66534		ERR3655969
573.66535		ERR3655959
573.66536		ERR3655997
573.66537		ERR3905121
573.66538		ERR4045504
573.66539		ERR4045485
573.66540		ERR3656018
573.66541		ERR3656019
573.66542		ERR4045508
573.66543		ERR3642292
573.66544		ERR3642296
573.66545		ERR4045516
573.66546		ERR4045528
573.66547		ERR4045537
573.66548		ERR4045764
573.66549		ERR4045545
573.66550		ERR4045557
573.66551		ERR4045651
573.66552		ERR4046369
573.66553		ERR4046348
573.66554		ERR4046377
573.66555		ERR4045772
573.66556		ERR4046307
573.66557		ERR4045524
573.66558		ERR4046336
573.66559		ERR4046498
573.66560		ERR4046543
573.66561		ERR4046429
573.66562		ERR4139239
573.66563		ERR4046657
573.66564		ERR4139241
573.66565		ERR4139243
573.66566		ERR6293475
573.66567		ERR4859177
573.66568		ERR6293474
573.66569		ERR6293473
573.66570		ERR6293472
573.66571		ERR4139250
573.66572		ERR6293476
573.66573		ERR6293479
573.66574		ERR6293480
573.66575		ERR6293485
573.66576		ERR6293486
573.66577		ERR6293484
573.66578		ERR6293482
573.66579		ERR6293483
573.66580		ERR6293491
573.66581		ERR6293490
573.66582		ERR6293488
573.66583		ERR6293489
573.66584		ERR3655877
573.66585		ERR6293492
573.66586		ERR6293493
573.66587		ERR6293496
573.66588		ERR6293495
573.66589		ERR6293497
573.66590		ERR6293494
573.66591		ERR6293500
573.66592		ERR6293503
573.66593		ERR6293502
573.66594		ERR6293504
573.66595		ERR6293501
573.66596		ERR6293508
573.66597		ERR6293506
573.66598		ERR6293507
573.66599		ERR6293505
573.66600		ERR6293509
573.66601		ERR6293511
573.66603		ERR6293517
573.66604		ERR6293516
573.66605		ERR6293518
573.66606		ERR6293515
573.66607		ERR6293520
573.66608		ERR6293521
573.66609		ERR6293523
573.66610		ERR6293525
